Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts,Police Precinct
59456058,09/29/2023 09:20:36 AM,10/01/2023 04:50:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,11209,238 79 STREET,79 STREET,RIDGE BOULEVARD,3 AVENUE,RIDGE BOULEVARD,3 AVENUE,ADDRESS,BROOKLYN,79 STREET,,Closed,,,10/01/2023 04:50:00 PM,10 BROOKLYN,,BROOKLYN,975776,168412,PHONE,Unspecified,BROOKLYN,,,,,,,,40.62892451575999,-74.03052852816845,"(40.62892451575999, -74.03052852816845)",17216,10,2,44,41,41
59456027,09/29/2023 09:20:23 AM,09/29/2023 02:25:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11222,710 HUMBOLT STREET,HUMBOLT STREET,NASSAU AVENUE,MOULTRIE STREET,NASSAU AVENUE,MOULTRIE STREET,ADDRESS,BROOKLYN,HUMBOLDT STREET,,Closed,,,09/29/2023 02:25:00 PM,01 BROOKLYN,,BROOKLYN,999353,203805,PHONE,Unspecified,BROOKLYN,,,,,,,,40.726061451641364,-73.945510450907,"(40.726061451641364, -73.945510450907)",18182,36,2,38,57,57
59442006,09/29/2023 09:20:09 AM,09/29/2023 09:23:00 AM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11211,296 BROADWAY,BROADWAY,HAVEMEYER STREET,MARCY AVENUE,HAVEMEYER STREET,MARCY AVENUE,ADDRESS,BROOKLYN,BROADWAY,,Closed,,,09/29/2023 09:23:00 AM,01 BROOKLYN,,BROOKLYN,995834,197415,PHONE,Unspecified,BROOKLYN,,,,,,,,40.708527744848006,-73.95821751374092,"(40.708527744848006, -73.95821751374092)",17613,36,2,38,56,56
58963656,09/29/2023 09:20:00 AM,09/29/2023 04:45:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11101,38-39 9 STREET,9 STREET,38 AVE,40 AVE,,,ADDRESS,LONG ISLAND CITY,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/29/2023 04:45:00 PM,01 QUEENS,4004750019,QUEENS,999876,215693,PHONE,Unspecified,QUEENS,,,,,,,,40.758690131853015,-73.94359592212136,"(40.758690131853015, -73.94359592212136)",16858,39,3,33,72,72
58962213,09/29/2023 09:20:00 AM,09/29/2023 02:35:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11249,,,,,KENT AVENUE,NORTH 5 STREET,INTERSECTION,BROOKLYN,,,Closed,,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,09/29/2023 02:35:00 PM,01 BROOKLYN,,BROOKLYN,994535,201313,PHONE,Unspecified,BROOKLYN,,,,,,,,40.719228428965984,-73.96289693860493,"(40.719228428965984, -73.96289693860493)",17613,36,2,38,57,57
58963513,09/29/2023 09:20:00 AM,10/01/2023 01:35:00 PM,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11223,496 VAN SICKLEN STREET,VAN SICKLEN STREET,WOLF PL,AVENUE W,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.,10/01/2023 01:35:00 PM,15 BROOKLYN,3071450059,BROOKLYN,991007,155083,PHONE,Unspecified,BROOKLYN,,,,,,,,40.592340628359295,-73.97567049207018,"(40.592340628359295, -73.97567049207018)",18183,32,2,45,36,36
58962173,09/29/2023 09:20:00 AM,09/29/2023 10:30:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11231,160 IMLAY STREET,IMLAY STREET,COMMERCE ST,VERONA ST,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",09/29/2023 10:30:00 AM,06 BROOKLYN,3005157501,BROOKLYN,981421,187259,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68065900995755,-74.01019969373112,"(40.68065900995755, -74.01019969373112)",13514,14,2,7,48,48
58959183,09/29/2023 09:20:00 AM,09/29/2023 12:15:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11357,2-58 149 PLACE,149 PLACE,BEND,3 AVE,,,ADDRESS,WHITESTONE,,,Closed,,NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.,09/29/2023 12:15:00 PM,07 QUEENS,4044920064,QUEENS,1034195,230154,PHONE,Unspecified,QUEENS,,,,,,,,40.79825441699846,-73.81960976730947,"(40.79825441699846, -73.81960976730947)",14192,22,3,20,67,67
58963478,09/29/2023 09:20:00 AM,09/29/2023 10:40:00 AM,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11205,218 GRAND AVENUE,GRAND AVENUE,WILLOUGHBY AVE,DE KALB AVE,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.,09/29/2023 10:40:00 AM,02 BROOKLYN,,BROOKLYN,994378,190924,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69071325377651,-73.9634789403138,"(40.69071325377651, -73.9634789403138)",17212,68,2,48,55,55
58960616,09/29/2023 09:20:00 AM,09/30/2023 06:00:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11218,1573 39 STREET,39 STREET,15 AVE,16 AVE,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/30/2023 06:00:00 AM,12 BROOKLYN,3053660044,BROOKLYN,989686,171386,PHONE,Unspecified,BROOKLYN,,,,,,,,40.637089900384204,-73.98041380887844,"(40.637089900384204, -73.98041380887844)",17620,2,2,27,39,39
58957603,09/29/2023 09:20:00 AM,09/29/2023 04:20:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11101,42-25 12 STREET,12 STREET,QUEENS PLZA,43 AVE,,,ADDRESS,LONG ISLAND CITY,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/29/2023 04:20:00 PM,02 QUEENS,4004580090,QUEENS,999115,213391,PHONE,Unspecified,QUEENS,,,,,,,,40.75237304112873,-73.9463479391918,"(40.75237304112873, -73.9463479391918)",16858,53,3,33,66,66
58956002,09/29/2023 09:20:00 AM,09/29/2023 07:50:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11361,200-38 39 AVENUE,39 AVENUE,FRANCIS LEWIS BLVD,203 ST,,,ADDRESS,BAYSIDE,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/29/2023 07:50:00 PM,11 QUEENS,4062020078,QUEENS,1043894,217079,ONLINE,Unspecified,QUEENS,,,,,,,,40.76230696674878,-73.78469533727184,"(40.76230696674878, -73.78469533727184)",14196,26,3,20,69,69
58966847,09/29/2023 09:20:00 AM,09/29/2023 11:55:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11223,2436 STILLWELL AVENUE,STILLWELL AVENUE,BAY 50 ST,HARWAY AVE,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/29/2023 11:55:00 AM,13 BROOKLYN,3069050023,BROOKLYN,988797,153526,PHONE,Unspecified,BROOKLYN,,,,,,,,40.58806838415238,-73.98362894856845,"(40.58806838415238, -73.98362894856845)",17616,21,2,45,35,35
58956085,09/29/2023 09:20:00 AM,09/30/2023 08:40:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11238,11 IRVING PLACE,IRVING PLACE,GATES AVE,PUTNAM AVE,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",09/30/2023 08:40:00 PM,02 BROOKLYN,3019847501,BROOKLYN,995316,188680,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68455286604126,-73.96010024555918,"(40.68455286604126, -73.96010024555918)",13829,68,2,48,55,55
58966845,09/29/2023 09:20:00 AM,09/29/2023 12:50:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11218,34 EAST   10 STREET,EAST   10 STREET,CATON AVE,CHURCH AVE,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/29/2023 12:50:00 PM,14 BROOKLYN,3050700017,BROOKLYN,992425,175230,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.64763874977474,-73.97054039193969,"(40.64763874977474, -73.97054039193969)",17620,60,2,11,43,43
58966846,09/29/2023 09:20:00 AM,09/29/2023 11:00:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11414,157-44 84 STREET,84 STREET,157 AVE,158 AVE,,,ADDRESS,HOWARD BEACH,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/29/2023 11:00:00 AM,10 QUEENS,4139630087,QUEENS,1026168,179964,PHONE,Unspecified,QUEENS,,,,,,,,40.660537096133986,-73.84891410232316,"(40.660537096133986, -73.84891410232316)",15314,62,3,41,64,64
58965274,09/29/2023 09:20:00 AM,09/29/2023 11:30:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11435,90-27 138 PLACE,138 PLACE,90 AVE,91 AVE,,,ADDRESS,JAMAICA,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/29/2023 11:30:00 AM,12 QUEENS,4099780033,QUEENS,1036057,194660,PHONE,Unspecified,QUEENS,,,,,,,,40.70082184929386,-73.81315809566843,"(40.70082184929386, -73.81315809566843)",24670,41,3,24,61,61
58965377,09/29/2023 09:20:00 AM,09/29/2023 02:45:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11211,14 HAVEMEYER STREET,HAVEMEYER STREET,N 9 ST,N 8 ST,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,09/29/2023 02:45:00 PM,01 BROOKLYN,3023140025,BROOKLYN,997242,200189,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.71613975793224,-73.9531336272204,"(40.71613975793224, -73.9531336272204)",17613,36,2,38,57,57
58957475,09/29/2023 09:20:00 AM,09/29/2023 07:45:00 PM,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11370,22-02 81 STREET,81 STREET,DITMARS BLVD,GRAND CENTRAL PARKWAY SR N,,,ADDRESS,EAST ELMHURST,,,Closed,,The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.,09/29/2023 07:45:00 PM,01 QUEENS,4010120010,QUEENS,1015082,219299,ONLINE,Unspecified,QUEENS,,,,,,,,40.76854771414181,-73.88869139367746,"(40.76854771414181, -73.88869139367746)",14781,39,3,4,72,72
58966925,09/29/2023 09:20:00 AM,09/29/2023 07:50:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11207,208 ELDERT STREET,ELDERT STREET,CENTRAL AVE,WILSON AVE,,,ADDRESS,BROOKLYN,,,Closed,,NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.,09/29/2023 07:50:00 PM,04 BROOKLYN,3034170123,BROOKLYN,1009373,190835,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.690439107128874,-73.9094080818469,"(40.690439107128874, -73.9094080818469)",17214,42,2,37,53,53
58960483,09/29/2023 09:20:00 AM,09/30/2023 06:10:00 PM,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11215,287 1 STREET,1 STREET,4 AVE,5 AVE,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.,09/30/2023 06:10:00 PM,06 BROOKLYN,3009640053,BROOKLYN,988886,185015,PHONE,Unspecified,BROOKLYN,,,,,,,,40.67449897523158,-73.98328688128719,"(40.67449897523158, -73.98328688128719)",17617,14,2,27,50,50
58957604,09/29/2023 09:20:00 AM,09/29/2023 07:15:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11211,296 BROADWAY,BROADWAY,HAVEMEYER ST,MARCY AVE,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/29/2023 07:15:00 PM,01 BROOKLYN,3021410016,BROOKLYN,995834,197415,PHONE,Unspecified,BROOKLYN,,,,,,,,40.708527744848006,-73.95821751374092,"(40.708527744848006, -73.95821751374092)",17613,36,2,38,56,56
58965273,09/29/2023 09:20:00 AM,09/29/2023 10:05:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11238,110 PUTNAM AVENUE,PUTNAM AVENUE,CLAVER PL,FRANKLIN AVE,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/29/2023 10:05:00 PM,03 BROOKLYN,3019957501,BROOKLYN,996188,188197,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68322600823243,-73.95695700401532,"(40.68322600823243, -73.95695700401532)",13829,69,2,48,51,51
58956001,09/29/2023 09:20:00 AM,09/29/2023 06:25:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11413,145-60 224 STREET,224 STREET,145 RD,146 AVE,,,ADDRESS,SPRINGFIELD GARDENS,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/29/2023 06:25:00 PM,13 QUEENS,4134710054,QUEENS,1051969,180386,PHONE,Unspecified,QUEENS,,,,,,,,40.66153565233169,-73.75591518608597,"(40.66153565233169, -73.75591518608597)",15313,63,3,47,63,63
58966924,09/29/2023 09:20:00 AM,09/29/2023 06:15:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10451,225 EAST  134 STREET,EAST  134 STREET,DEAD END,3 AVENUE BRIDGE BIKE PATH,,,ADDRESS,BRONX,,,Closed,,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,09/29/2023 06:15:00 PM,01 BRONX,2023190037,BRONX,1003473,234101,ONLINE,Unspecified,BRONX,,,,,,,,40.80920808587498,-73.93055941455104,"(40.80920808587498, -73.93055941455104)",10929,49,5,35,23,23
58963657,09/29/2023 09:20:00 AM,09/29/2023 09:40:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11225,201 CROWN STREET,CROWN STREET,BEDFORD AVE,ROGERS AVE,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/29/2023 09:40:00 PM,09 BROOKLYN,3012880045,BROOKLYN,997022,182092,PHONE,Unspecified,BROOKLYN,,,,,,,,40.66646799559261,-73.9539615487986,"(40.66646799559261, -73.9539615487986)",13509,17,2,48,44,44
58957605,09/29/2023 09:20:00 AM,09/29/2023 07:25:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11206,62 MIDDLETON STREET,MIDDLETON STREET,LEE AVE,MARCY AVE,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/29/2023 07:25:00 PM,01 BROOKLYN,3022400020,BROOKLYN,997094,194787,PHONE,Unspecified,BROOKLYN,,,,,,,,40.70131276521226,-73.95367781606815,"(40.70131276521226, -73.95367781606815)",17213,36,2,38,56,56
59438863,09/29/2023 09:19:55 AM,09/29/2023 09:23:00 AM,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11206,68 THROOP AVENUE,THROOP AVENUE,WALLABOUT STREET,GERRY STREET,WALLABOUT STREET,GERRY STREET,ADDRESS,BROOKLYN,THROOP AVENUE,,Closed,,,09/29/2023 09:23:00 AM,01 BROOKLYN,,BROOKLYN,998995,195291,PHONE,Unspecified,BROOKLYN,,,,,,,,40.70269316342101,-73.94682071355065,"(40.70269316342101, -73.94682071355065)",17213,36,2,38,56,56
59456200,09/29/2023 09:19:53 AM,,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,10013,17 THOMPSON STREET,THOMPSON STREET,BEND,GRAND STREET,BEND,GRAND STREET,ADDRESS,NEW YORK,THOMPSON STREET,,In Progress,,,,02 MANHATTAN,,MANHATTAN,982976,202527,PHONE,Unspecified,MANHATTAN,,,,,,,,40.7225664529733,-74.00459617563315,"(40.7225664529733, -74.00459617563315)",12076,57,4,32,1,1
59445530,09/29/2023 09:19:34 AM,09/29/2023 12:05:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11222,100 BAYARD STREET,BAYARD STREET,LEONARD STREET,MANHATTAN AVENUE,LEONARD STREET,MANHATTAN AVENUE,ADDRESS,BROOKLYN,BAYARD STREET,,Closed,,,09/29/2023 12:05:00 PM,01 BROOKLYN,,BROOKLYN,998683,201311,PHONE,Unspecified,BROOKLYN,,,,,,,,40.719217144608756,-73.94793306660502,"(40.719217144608756, -73.94793306660502)",18182,36,2,38,57,57
59438874,09/29/2023 09:19:21 AM,09/29/2023 10:30:00 AM,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11231,160 IMLAY STREET,IMLAY STREET,COMMERCE STREET,VERONA STREET,COMMERCE STREET,VERONA STREET,ADDRESS,BROOKLYN,IMLAY STREET,,Closed,,,09/29/2023 10:30:00 AM,06 BROOKLYN,3005157501,BROOKLYN,981421,187259,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68065900995755,-74.01019969373112,"(40.68065900995755, -74.01019969373112)",13514,14,2,7,48,48
59452734,09/29/2023 09:19:13 AM,09/29/2023 01:40:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11101,22-18 JACKSON AVENUE,JACKSON AVENUE,46 ROAD,46 AVENUE,46 ROAD,46 AVENUE,ADDRESS,LONG ISLAND CITY,JACKSON AVENUE,,Closed,,,09/29/2023 01:40:00 PM,02 QUEENS,,QUEENS,998946,210811,ONLINE,Unspecified,QUEENS,,,,,,,,40.74529187472669,-73.94696354665577,"(40.74529187472669, -73.94696354665577)",16858,53,3,33,66,66
59435597,09/29/2023 09:18:54 AM,10/01/2023 01:15:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11414,78-02 149 AVENUE,149 AVENUE,LORING AVENUE,79 STREET,LORING AVENUE,79 STREET,ADDRESS,HOWARD BEACH,149 AVENUE,,Closed,,,10/01/2023 01:15:00 PM,10 QUEENS,4114100072,QUEENS,1023991,182901,ONLINE,Unspecified,QUEENS,,,,,,,,40.66860853774504,-73.85674338104985,"(40.66860853774504, -73.85674338104985)",15314,62,3,41,64,64
59452568,09/29/2023 09:18:50 AM,09/29/2023 06:25:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11413,145-60 224 STREET,224 STREET,145 ROAD,146 AVENUE,145 ROAD,146 AVENUE,ADDRESS,SPRINGFIELD GARDENS,224 STREET,,Closed,,,09/29/2023 06:25:00 PM,13 QUEENS,,QUEENS,1051969,180386,PHONE,Unspecified,QUEENS,,,,,,,,40.66153565233169,-73.75591518608597,"(40.66153565233169, -73.75591518608597)",15313,63,3,47,63,63
59452548,09/29/2023 09:18:49 AM,09/29/2023 11:00:00 AM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11414,157-44 84 STREET,84 STREET,157 AVENUE,158 AVENUE,157 AVENUE,158 AVENUE,ADDRESS,HOWARD BEACH,84 STREET,,Closed,,,09/29/2023 11:00:00 AM,10 QUEENS,,QUEENS,1026168,179964,PHONE,Unspecified,QUEENS,,,,,,,,40.660537096133986,-73.84891410232316,"(40.660537096133986, -73.84891410232316)",15314,62,3,41,64,64
59435585,09/29/2023 09:18:47 AM,09/29/2023 07:50:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11207,208 ELDERT STREET,ELDERT STREET,CENTRAL AVENUE,WILSON AVENUE,CENTRAL AVENUE,WILSON AVENUE,ADDRESS,BROOKLYN,ELDERT STREET,,Closed,,,09/29/2023 07:50:00 PM,04 BROOKLYN,,BROOKLYN,1009373,190835,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.690439107128874,-73.9094080818469,"(40.690439107128874, -73.9094080818469)",17214,42,2,37,53,53
59438762,09/29/2023 09:18:45 AM,09/29/2023 12:50:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11218,34 EAST   10 STREET,EAST   10 STREET,CATON AVENUE,CHURCH AVENUE,CATON AVENUE,CHURCH AVENUE,ADDRESS,BROOKLYN,EAST   10 STREET,,Closed,,,09/29/2023 12:50:00 PM,14 BROOKLYN,,BROOKLYN,992425,175230,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.64763874977474,-73.97054039193969,"(40.64763874977474, -73.97054039193969)",17620,60,2,11,43,43
